metadata_date,source_file,station,freeway,direction,district,county,city,state_postmile,absolute_postmile,latitude,longitude,length,type,lanes,name,user_id_1,user_id_2,user_id_3,user_id_4
2020-10-02,d11_text_meta_2020_10_02.txt,1108377,94,E,11,73,66000,2.631,1.215,32.714326,-117.126912,,OR,1,32ND ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108378,94,E,11,73,66000,2.241,.825,32.713119,-117.133405,.313,ML,4,28TH ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108379,94,E,11,73,66000,2.241,.825,32.713119,-117.133405,,OR,1,28TH ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108380,94,E,11,73,66000,1.871,.455,32.713024,-117.139745,.64,ML,4,25TH ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108381,94,E,11,73,66000,1.871,.455,32.713024,-117.139745,,OR,2,25TH ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108385,8,W,11,73,21712,15.156,17.113,32.802066,-116.973297,.563,ML,4,JOHNSON AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108386,8,W,11,73,21712,15.157,17.114,32.802073,-116.973282,,OR,2,JOHNSON AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108387,8,W,11,73,21712,15.651,17.608,32.803133,-116.964952,.465,ML,3,SEG NB MAGNOLIA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108388,8,W,11,73,21712,15.651,17.608,32.803133,-116.964952,,OR,1,SEG NB MAGNOLIA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108389,8,W,11,73,21712,18.612,20.569,32.810302,-116.918188,.413,ML,2,WB8 to GREENFIELD DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108390,8,W,11,73,21712,18.612,20.569,32.810302,-116.918188,,OR,2,WB8 to GREENFIELD DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108391,805,S,11,73,66000,18.491,18.342,32.78192,-117.140068,.305,ML,5,MURRAY RIDGE RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108392,805,S,11,73,66000,18.491,18.342,32.78192,-117.140068,,OR,2,MURRAY RIDGE RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108393,805,S,11,73,66000,20.155,20.006,32.80262,-117.150601,.337,ML,5,Mesa College Dr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108394,805,S,11,73,66000,20.155,20.006,32.80262,-117.150601,,OR,2,MESA COLLEGE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108398,805,S,11,73,66000,22.675,22.526,32.834806,-117.170551,1.306,ML,5,EB CLAIREMONT MESA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108399,805,S,11,73,66000,22.675,22.526,32.834806,-117.170551,,OR,2,EB CLAIREMONT MESA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108400,805,S,11,73,66000,22.655,22.506,32.834544,-117.170401,,OR,2,WB CLAIREMONT MESA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108401,78,W,11,73,53322,3.245,3.241,33.183081,-117.297902,.972,ML,3,SB COLLEGE BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108402,78,W,11,73,53322,3.245,3.241,33.183081,-117.297902,,OR,3,WB78 TO SB COLLEGE,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1108403,805,N,11,73,66000,16.5,16.351,32.756285,-117.125123,.373,ML,4,El Cajon Blvd,10903,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108410,805,S,11,73,66000,24.434,24.285,32.857504,-117.184358,1.287,ML,4,GOVERNOR DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108411,805,S,11,73,66000,24.434,24.285,32.857504,-117.184358,,OR,1,GOVERNOR DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108412,805,S,11,73,66000,25.941,25.792,32.875227,-117.199483,,OR,3,WB LA JOLLA VLG DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108413,805,S,11,73,66000,25.939,25.79,32.875201,-117.199467,.575,ML,4,S805 LAJOLLA/MIRAMAR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108414,805,S,11,73,66000,25.939,25.79,32.875201,-117.199467,,OR,2,LA JOLLA /MIRAMAR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108415,15,N,11,73,66000,15.942,16.199,32.917072,-117.115831,.584,ML,5,EB MIRA MESA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108416,15,N,11,73,66000,15.942,16.199,32.917072,-117.115831,,OR,2,EB MIRA MESA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108417,5,S,11,73,66000,16.11,16.001,32.723898,-117.156068,.484,ML,5,5th Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108418,5,S,11,73,66000,16.11,16.001,32.723898,-117.156068,,OR,2,5TH AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108419,8,W,11,73,,19.926,21.883,32.82544,-116.905031,.652,ML,2,CAM CANADA/LS COCHES,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108420,8,W,11,73,,19.926,21.883,32.82544,-116.905031,,OR,3,CAMINO CANADA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108421,8,W,11,73,,21.88,23.837,32.84483,-116.880828,2.788,ML,2,NB LAKE JENNINGS PK,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108422,8,W,11,73,,21.881,23.838,32.844834,-116.880811,,OR,2,NB LAKE JENNINGS PK,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108423,8,W,11,73,40004,12.155,14.112,32.77719,-117.005007,.275,ML,4,GROSSMOUNT CENTER DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108424,8,W,11,73,40004,12.133,14.09,32.777056,-117.005354,,OR,2,GROSSMOUNT CENTER DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108425,15,S,11,73,66000,21.826,22.073,32.996577,-117.083687,.431,ML,5,CAMINO DEL NORTE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108426,15,S,11,73,66000,21.826,22.073,32.996577,-117.083687,,OR,3,CAMINO DEL NORTE,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1108427,15,S,11,73,66000,M20.537,20.784,32.978318,-117.086978,.497,ML,5,CARMEL MOUNTAIN RD,12503,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1108428,15,S,11,73,66000,M20.537,20.784,32.978318,-117.086978,,OR,3,CARMEL MOUNTAIN RD,12503,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108429,15,S,11,73,66000,19.021,19.268,32.959072,-117.099452,.753,ML,5,Ted Williams Pkwy,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108430,15,S,11,73,66000,19.021,19.268,32.959072,-117.099452,,OR,2,TED WILLIAMS PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108432,5,S,11,73,66000,34.311,34.169,32.952468,-117.244298,,OR,2,WB DEL MAR HEIGHTS,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1108433,5,S,11,73,66000,R34.306,34.164,32.952396,-117.244285,,OR,2,EB DEL MAR HEIGHTS,13105,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108434,5,S,11,73,66000,32.805,32.663,32.930855,-117.241058,.607,ML,4,CARMEL VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108435,5,S,11,73,66000,32.805,32.663,32.930855,-117.241058,,OR,2,CARMEL VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108436,5,N,11,73,66000,32.905,32.796,32.932284,-117.241039,.609,HV,1,5 NB HOV @ Carmel,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108437,5,N,11,73,66000,32.902,32.793,32.932244,-117.241031,.219,ML,4,CARMEL VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108438,5,N,11,73,66000,32.902,32.793,32.932244,-117.241031,,OR,2,CARMEL VALLEY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108439,15,N,11,73,66000,15.006,15.263,32.903468,-117.116195,.553,ML,6,Carroll Canyon Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108440,15,N,11,73,66000,15.006,15.263,32.903468,-117.116195,,OR,2,CARROLL CANYON RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108441,805,N,11,73,66000,13.208,13.059,32.714775,-117.102476,.759,ML,4,Market St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108442,805,N,11,73,66000,13.208,13.059,32.714775,-117.102476,,OR,1,MARKET ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108443,805,N,11,73,66000,12.35,12.201,32.704271,-117.094872,.883,ML,5,IMPERIAL AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108444,805,N,11,73,66000,12.35,12.201,32.704271,-117.094872,,OR,2,IMPERIAL AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108445,805,N,11,73,66000,11.442,11.293,32.691156,-117.094637,,OR,2,47th to 805 NB,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1108447,805,N,11,73,66000,11.438,11.289,32.6911,-117.09462,,OR,2,43rd St to 805 NB,15813,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108448,805,N,11,73,50398,10.36,10.211,32.67811,-117.084893,.556,ML,5,PLAZA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108449,805,N,11,73,50398,10.36,10.211,32.67811,-117.084893,,OR,2,PLAZA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108450,15,S,11,73,66000,17.241,17.488,32.935515,-117.111886,.846,ML,5,Mercy Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108451,15,S,11,73,66000,17.241,17.488,32.935515,-117.111886,,OR,3,MERCY RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108452,5,S,11,73,66000,27.903,27.794,32.864527,-117.230028,.867,ML,4,Nobel Dr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108453,5,S,11,73,66000,27.903,27.794,32.864527,-117.230028,,OR,3,NOBEL DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108455,15,N,11,73,66000,14.302,14.559,32.893412,-117.114951,,OR,1,NB 15 POMERADO RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108459,5,S,11,73,53322,52.408,52.266,33.191277,-117.363281,.932,ML,4,Oceanside Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108460,5,S,11,73,53322,52.408,52.266,33.191277,-117.363281,,OR,2,OCEANSIDE BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108461,5,S,11,73,53322,51.435,51.293,33.179734,-117.353651,.848,ML,4,CASSIDY ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108462,5,S,11,73,53322,51.435,51.293,33.179734,-117.353651,,OR,1,CASSIDY ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108463,5,S,11,73,11194,50.71,50.568,33.17092,-117.346811,.672,ML,4,LAS FLORES DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108464,5,S,11,73,11194,50.71,50.568,33.17092,-117.346811,,OR,1,LAS FLORES DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108465,15,S,11,73,66000,8.336,8.507,32.809906,-117.114188,.4,ML,4,Aero Dr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108466,15,S,11,73,66000,8.336,8.507,32.809906,-117.114188,,OR,3,AERO DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108467,8,W,11,73,,21.722,23.679,32.84393,-116.883311,,OR,2,SB LAKE JENNINGS PK,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108468,5,S,11,73,66000,36.278,36.136,32.979936,-117.253246,1.074,ML,4,WB VIA DE LA VALLE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108469,5,S,11,73,66000,36.278,36.136,32.979936,-117.253246,,OR,2,WB VIA DE LA VALLE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108471,5,S,11,73,66000,37.397,37.255,32.995868,-117.256708,1.151,ML,4,LOMAS SANTA FE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108472,5,S,11,73,66000,37.397,37.255,32.995868,-117.256708,,OR,2,LOMAS SANTA FE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108473,5,S,11,73,22678,38.582,38.44,33.010653,-117.26524,.901,ML,4,MANCHESTER AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108474,5,S,11,73,22678,38.582,38.44,33.010653,-117.26524,,OR,2,MANCHESTER AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108475,5,S,11,73,22678,39.827,39.685,33.02625,-117.274915,.712,ML,4,BIRMINGHAM DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108476,5,S,11,73,22678,39.827,39.685,33.02625,-117.274915,,OR,2,BIRMINGHAM DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108477,5,S,11,73,22678,40.625,40.483,33.036347,-117.281649,.85,ML,4,SANTA FE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108478,5,S,11,73,22678,40.625,40.483,33.036347,-117.281649,,OR,2,SANTA FE DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108479,5,S,11,73,22678,41.527,41.385,33.048438,-117.287351,.702,ML,4,ENCINITAS BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108480,5,S,11,73,22678,41.527,41.385,33.048438,-117.287351,,OR,2,ENCINITAS BLVD,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1108481,163,S,11,73,66000,8.906,8.308,32.833609,-117.140186,.753,ML,4,WB CLAIREMONT MESA,11609,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1108482,163,S,11,73,66000,8.906,8.308,32.833609,-117.140186,,OR,2,WB CLAIREMONT MESA,11609,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108483,163,S,11,73,66000,8.665,8.067,32.830482,-117.142066,,OR,2,EB CLAIREMONT MESA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108484,163,S,11,73,66000,8.05,7.452,32.822354,-117.146524,.283,ML,4,Mercury St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108485,163,S,11,73,66000,8.05,7.452,32.822354,-117.146524,,OR,3,MERCURY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108486,163,S,11,73,66000,7.833,7.235,32.8195,-117.148074,.361,ML,4,Mercury St/SR-274,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108487,163,S,11,73,66000,7.833,7.235,32.8195,-117.148074,,OR,2,MERCURY ST/SR-274,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108488,15,S,11,73,66000,18.243,18.49,32.949039,-117.10554,,OR,2,EB RANCHO PENASQUITO,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108489,15,S,11,73,66000,18.245,18.492,32.949064,-117.105522,.655,ML,5,WB RANCHO PENASQUITO,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108490,15,S,11,73,66000,18.245,18.492,32.949064,-117.105522,,OR,2,WB RANCHO PENASQUITO,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108491,15,S,11,73,66000,15.964,16.211,32.917445,-117.116153,.585,ML,5,WB MIRA MESA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108492,15,S,11,73,66000,15.964,16.211,32.917445,-117.116153,,OR,2,WB MIRA MESA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108493,15,S,11,73,66000,15.959,16.206,32.917372,-117.116161,,OR,3,EB MIRA MESA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108494,15,S,11,73,66000,14.152,14.399,32.891265,-117.114689,,OR,3,EB MIRAMAR RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108495,15,S,11,73,66000,14.356,14.603,32.894088,-117.115721,.615,ML,6,WB POMERADO RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108496,15,S,11,73,66000,14.356,14.603,32.894088,-117.115721,,OR,2,WB POMERADO RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108497,5,S,11,73,66000,28.261,28.152,32.869675,-117.229543,,OR,2,EB LA JOLLA VILLAGE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108498,5,S,11,73,66000,28.464,28.355,32.87259,-117.229295,1.548,ML,4,WB LA JOLLA VILLAGE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108499,5,S,11,73,66000,28.464,28.355,32.87259,-117.229295,,OR,2,WB LA JOLLA VILLAGE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108500,15,N,11,73,66000,15.93,16.187,32.91689,-117.115843,,OR,2,WB MIRA MESA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108501,94,E,11,73,41124,9.01,7.594,32.74629,-117.030852,.37,ML,4,LEMON GROVE AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108502,94,E,11,73,41124,9.01,7.594,32.74629,-117.030852,,OR,1,LEMON GROVE AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108503,94,E,11,73,41124,8.36,6.944,32.744705,-117.041718,1.305,ML,4,MASSACHUSETTS AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108504,94,E,11,73,41124,8.36,6.944,32.744705,-117.041718,,OR,1,MASSACHUSETTS AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108505,94,E,11,73,66000,5.8,4.384,32.723666,-117.076046,.555,ML,5,56TH ST & KELTON RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108506,94,E,11,73,66000,5.8,4.384,32.723666,-117.076046,,OR,1,56TH ST & KELTON RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108507,5,N,11,73,66000,34.142,34.033,32.950106,-117.243571,.66,ML,5,Del Mar Heights Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108508,5,N,11,73,66000,34.142,34.033,32.950106,-117.243571,,OR,2,DEL MAR HEIGHTS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108509,5,N,11,73,66000,36.232,36.123,32.979357,-117.252719,.672,ML,4,EB VIA DE LA VALLE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108510,5,N,11,73,66000,36.232,36.123,32.979357,-117.252719,,OR,2,EB VIA DE LA VALLE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108511,5,N,11,73,66000,36.496,36.387,32.982996,-117.254105,,OR,2,WB VIA DE LA VALLE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108512,5,N,11,73,66000,37.37,37.261,32.995494,-117.25635,.626,ML,4,5N Lomas Santa Fe EB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108513,5,N,11,73,66000,37.37,37.261,32.995494,-117.25635,,OR,2,LOMAS SANTA FE DR,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1108514,5,N,11,73,22678,R38.54,38.431,33.010364,-117.26453,.56,ML,4,Manchester Ave,133,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1108515,5,N,11,73,22678,R38.54,38.431,33.010364,-117.26453,,OR,1,MANCHESTER AVE,133,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108516,15,S,11,73,,28.621,28.868,33.090473,-117.080791,.85,ML,4,Citricado Pkwy,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108517,15,S,11,73,,28.621,28.868,33.090473,-117.080791,,OR,2,CITRACADO PKWY,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1108518,15,S,11,73,66000,M14.876,15.123,32.901576,-117.116607,,OR,2,CARROLL CANYON RD,11905,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108519,15,S,11,73,66000,22.861,23.108,33.010949,-117.08016,.435,ML,5,BERNARDO CENTER DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108520,15,S,11,73,66000,22.861,23.108,33.010949,-117.08016,,OR,1,BERNARDO CENTER DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108521,15,S,11,73,66000,9.951,10.122,32.832989,-117.118962,.533,ML,4,CLAIREMONT MESA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108522,15,S,11,73,66000,9.951,10.122,32.832989,-117.118962,,OR,3,CLAIREMONT MESA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108523,15,S,11,73,66000,9.196,9.367,32.822271,-117.116575,.452,ML,4,WB SR-274/BALBOA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108524,15,S,11,73,66000,9.196,9.367,32.822271,-117.116575,,OR,2,WB SR-274/BALBOA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108525,15,S,11,73,66000,9.193,9.364,32.822228,-117.116565,,OR,3,EB SR-274/BALBOA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108526,15,S,11,73,66000,6.779,6.95,32.787708,-117.114165,.497,ML,5,Westbound Friars Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108527,15,S,11,73,66000,6.779,6.95,32.787708,-117.114165,,OR,1,WB FRIARS RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108528,15,N,11,73,66000,6.96,7.141,32.790215,-117.112989,.447,ML,4,FRIARS RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108529,15,N,11,73,66000,6.96,7.141,32.790215,-117.112989,,OR,3,FRIARS RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108530,15,N,11,73,66000,9.372,9.553,32.824821,-117.116668,,OR,1,WB TIERRASANTA BLVD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108531,15,N,11,73,66000,9.175,9.356,32.82201,-117.116084,.452,ML,4,EB SR-274/BALBOA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108532,15,N,11,73,66000,9.175,9.356,32.82201,-117.116084,,OR,1,EB SR-274/BALBOA AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108534,15,N,11,73,66000,9.963,10.144,32.833224,-117.118598,.533,ML,4,CLAIREMONT MESA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108535,15,N,11,73,66000,9.963,10.144,32.833224,-117.118598,,OR,2,CLAIREMONT MESA,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108536,15,N,11,73,66000,13.267,13.524,32.87967,-117.107922,.464,ML,6,MIRAMAR WAY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108537,15,N,11,73,66000,13.267,13.524,32.87967,-117.107922,,OR,1,MIRAMAR WAY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108538,15,S,11,73,66000,23.819,24.066,33.024783,-117.079,.597,ML,5,WB RANCHO BERNARDO,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108539,15,S,11,73,66000,23.819,24.066,33.024783,-117.079,,OR,2,WB RANCHO BERNARDO,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108540,15,S,11,73,66000,23.755,24.002,33.023851,-117.079,,OR,3,EB RANCHO BERNARDO,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108541,15,S,11,73,66000,25.838,26.085,33.053304,-117.072601,.404,ML,5,POMERADO/HIGHLAND,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108542,15,S,11,73,66000,25.838,26.085,33.053304,-117.072601,,OR,1,POMERADO/HIGHLAND,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108543,15,S,11,73,22804,27.011,27.258,33.069784,-117.069615,.432,ML,4,VIA RANCHO PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108544,15,S,11,73,22804,27.011,27.258,33.069784,-117.069615,,OR,3,VIA RANCHO PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108545,15,S,11,73,,27.84,28.087,33.08147,-117.072744,.48,ML,4,CENTER CITY PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108546,15,S,11,73,,27.84,28.087,33.08147,-117.072744,,OR,3,CENTER CITY PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108547,5,N,11,73,66000,22.324,22.215,32.79154,-117.20716,.33,ML,4,CLAIREMONT DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108548,5,N,11,73,66000,22.324,22.215,32.79154,-117.20716,,OR,2,CLAIREMONT DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108549,78,E,11,73,68196,10.68,10.676,33.149286,-117.197442,1.073,ML,3,RANCHO SANTA FE RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108550,78,E,11,73,68196,10.68,10.676,33.149286,-117.197442,,OR,2,RANCHO SANTA FE RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108553,805,S,11,73,66000,26.951,26.802,32.889107,-117.204927,,OR,3,EB SORRENTO VALLEY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108554,15,S,11,73,,32.727,32.974,33.144465,-117.104762,1.092,ML,4,EL NORTE PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108555,15,S,11,73,,32.727,32.974,33.144465,-117.104762,,OR,2,EL NORTE PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108556,15,S,11,73,22804,30.708,30.955,33.116146,-117.099574,.713,ML,5,VALLEY PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108557,15,S,11,73,22804,30.708,30.955,33.116146,-117.099574,,OR,1,VALLEY PKWY,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108558,15,S,11,73,,29.97,30.217,33.106484,-117.093924,1.043,ML,4,9th Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108559,15,S,11,73,,29.97,30.217,33.106484,-117.093924,,OR,2,9TH AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108560,5,S,11,73,11194,49.25,49.108,33.151704,-117.336331,1.062,ML,4,TAMARACK AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108561,5,S,11,73,11194,49.25,49.108,33.151704,-117.336331,,OR,2,TAMARACK AVE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108562,15,N,11,73,66000,25.992,26.249,33.055354,-117.071497,.404,ML,5,POMERADO/HIGHLAND,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108563,15,N,11,73,66000,25.992,26.249,33.055354,-117.071497,,OR,2,POMERADO/HIGHLAND,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108564,163,N,11,73,66000,8.01,7.459,32.821751,-117.146602,.536,ML,4,KEARNY VILLA RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1108565,163,N,11,73,66000,8.01,7.459,32.821751,-117.146602,,OR,2,EB SR-274/KEARNY VIL,1,,,
